GSM433779,NUCLEUS                                           ,0.00343390610258
GSM433784,MEMBRANE                                          ,0.0108893309203
GSM433779,NUCLEAR_PART                                      ,0.0173407365147
GSM433784,MEMBRANE_PART                                     ,0.0238119542054
GSM433776,ANATOMICAL_STRUCTURE_DEVELOPMENT                  ,0.0267780370976
GSM433779,ORGANELLE_LUMEN                                   ,0.0445596582999
GSM433779,ENVELOPE                                          ,0.0445596582999
GSM433779,ORGANELLE_ENVELOPE                                ,0.0445596582999
GSM433779,MEMBRANE_ENCLOSED_LUMEN                           ,0.0445596582999
GSM433776,EXTRACELLULAR_REGION                              ,0.0452276631248
GSM433779,MITOCHONDRION                                     ,0.0467593318552
GSM433784,PLASMA_MEMBRANE                                   ,0.0470551658028
GSM433776,LIPID_METABOLIC_PROCESS                           ,0.0491744528375
GSM433784,INTRINSIC_TO_MEMBRANE                             ,0.0526054741567
GSM433784,INTEGRAL_TO_MEMBRANE                              ,0.0526054741567
GSM433776,ENDOPLASMIC_RETICULUM                             ,0.0700555086733
GSM433783,PROTEIN_DIMERIZATION_ACTIVITY                     ,0.0729717829862
GSM433781,EXTRACELLULAR_REGION                              ,0.0742214416367
GSM433780,INTRINSIC_TO_MEMBRANE                             ,0.0765801491285
GSM433780,INTEGRAL_TO_MEMBRANE                              ,0.0765801491285
GSM433776,SYSTEM_DEVELOPMENT                                ,0.0788090390161
GSM433776,INTRINSIC_TO_MEMBRANE                             ,0.080889240705
GSM433776,INTEGRAL_TO_MEMBRANE                              ,0.080889240705
GSM433783,ENDOPLASMIC_RETICULUM                             ,0.0815422944107
GSM433779,MITOCHONDRIAL_PART                                ,0.08337044987
GSM433779,NUCLEAR_LUMEN                                     ,0.08337044987
GSM433784,PLASMA_MEMBRANE_PART                              ,0.0847375487702
GSM433776,ION_BINDING                                       ,0.0886142260788
GSM433776,OXIDOREDUCTASE_ACTIVITY                           ,0.0918725221267
GSM433776,MULTICELLULAR_ORGANISMAL_DEVELOPMENT              ,0.0968757877492
GSM433776,HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES      ,0.0996351550365
GSM433776,PYROPHOSPHATASE_ACTIVITY                          ,0.0996351550365
GSM433776,ANATOMICAL_STRUCTURE_MORPHOGENESIS                ,0.101015757696
GSM433783,ION_BINDING                                       ,0.10176764124
GSM433783,INTRINSIC_TO_PLASMA_MEMBRANE                      ,0.10219306916
GSM433783,INTEGRAL_TO_PLASMA_MEMBRANE                       ,0.10219306916
GSM433783,SYSTEM_DEVELOPMENT                                ,0.10219306916
GSM433783,INTRINSIC_TO_MEMBRANE                             ,0.11018840536
GSM433783,INTEGRAL_TO_MEMBRANE                              ,0.11018840536
GSM433776,TRANSMEMBRANE_RECEPTOR_ACTIVITY                   ,0.110986045095
GSM433783,REGULATION_OF_MOLECULAR_FUNCTION                  ,0.113660353906
GSM433779,NUCLEOPLASM                                       ,0.113945183991
GSM433779,MITOCHONDRIAL_MEMBRANE                            ,0.113945183991
GSM433779,MITOCHONDRIAL_ENVELOPE                            ,0.113945183991
GSM433779,ION_TRANSPORT                                     ,0.113945183991
GSM433779,LIPID_BINDING                                     ,0.113945183991
GSM433781,POSITIVE_REGULATION_OF_CELLULAR_PROCESS           ,0.114494998931
GSM433781,NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS         ,0.114494998931
GSM433776,ORGAN_DEVELOPMENT                                 ,0.116524050085
GSM433783,PLASMA_MEMBRANE_PART                              ,0.118665004015
GSM433784,INTRINSIC_TO_PLASMA_MEMBRANE                      ,0.121434695114
GSM433784,INTEGRAL_TO_PLASMA_MEMBRANE                       ,0.121434695114
GSM433782,PLASMA_MEMBRANE                                   ,0.124884580134
GSM433776,CATION_BINDING                                    ,0.125889449062
GSM433776,NUCLEOSIDE_TRIPHOSPHATASE_ACTIVITY                ,0.125889449062
GSM433781,MACROMOLECULAR_COMPLEX                            ,0.125966340307
GSM433781,PROTEIN_COMPLEX                                   ,0.125966340307
GSM433780,EXTRACELLULAR_REGION_PART                         ,0.127339928396
GSM433780,MEMBRANE                                          ,0.132210445206
GSM433777,MEMBRANE                                          ,0.133954090593
GSM433781,NEGATIVE_REGULATION_OF_CELLULAR_PROCESS           ,0.138545019047
GSM433776,CARBOXYLIC_ACID_METABOLIC_PROCESS                 ,0.14146774209
GSM433776,ORGANIC_ACID_METABOLIC_PROCESS                    ,0.14146774209
GSM433776,POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS      ,0.14146774209
GSM433776,NEUROLOGICAL_SYSTEM_PROCESS                       ,0.14146774209
GSM433783,CATION_BINDING                                    ,0.141703508889
GSM433781,EXTRACELLULAR_REGION_PART                         ,0.14528140571
GSM433776,CELL_SURFACE_RECEPTOR_LINKED_SIGNAL_TRANSDUCTION_G,0.146501142699
GSM433777,PLASMA_MEMBRANE                                   ,0.148036183996
